"No.","Time","Source","Destination","Length","wsize","ack_rtt"
"384","1563304574.406307","88.210.175.226","137.50.19.227","60","65535","0.055893000"
"385","1563304574.406319","137.50.19.227","88.210.175.226","2974","31088",""
"386","1563304574.406809","88.210.175.226","137.50.19.227","60","65535",""
"387","1563304574.409282","88.210.175.226","137.50.19.227","60","65535","0.056743000"
"388","1563304574.409299","137.50.19.227","88.210.175.226","2974","31088",""
"389","1563304574.410178","88.210.175.226","137.50.19.227","60","65535","0.055874000"
"390","1563304574.411830","88.210.175.226","137.50.19.227","60","65535",""
"391","1563304574.411848","137.50.19.227","88.210.175.226","2974","31088",""
"392","1563304574.412925","88.210.175.226","137.50.19.227","60","65535","0.056475000"
"393","1563304574.412950","137.50.19.227","88.210.175.226","1514","31088",""
"394","1563304574.415404","88.210.175.226","137.50.19.227","60","65535","0.055620000"
"395","1563304574.416164","88.210.175.226","137.50.19.227","60","65535","0.056357000"
"396","1563304574.416182","137.50.19.227","88.210.175.226","2974","31088",""
"397","1563304574.418472","88.210.175.226","137.50.19.227","60","65535","0.057011000"
"398","1563304574.418489","137.50.19.227","88.210.175.226","1514","31088",""
"399","1563304574.419067","88.210.175.226","137.50.19.227","60","65535",""
"400","1563304574.420810","88.210.175.226","137.50.19.227","60","65535","0.054535000"
"401","1563304574.420821","137.50.19.227","88.210.175.226","2974","31088",""
"402","1563304574.421867","88.210.175.226","137.50.19.227","60","65535",""
"403","1563304574.421879","137.50.19.227","88.210.175.226","1514","31088",""
"404","1563304574.424553","88.210.175.226","137.50.19.227","60","65535","0.056188000"
"405","1563304574.424582","137.50.19.227","88.210.175.226","1514","31088",""
"406","1563304574.425014","88.210.175.226","137.50.19.227","60","65535","0.054723000"
"407","1563304574.425020","137.50.19.227","88.210.175.226","1514","31088",""
"408","1563304574.427375","88.210.175.226","137.50.19.227","60","65535",""
"409","1563304574.428289","88.210.175.226","137.50.19.227","60","65535","0.055976000"
"410","1563304574.428306","137.50.19.227","88.210.175.226","2974","31088",""
"411","1563304574.429977","88.210.175.226","137.50.19.227","60","65535",""
"412","1563304574.429994","137.50.19.227","88.210.175.226","1514","31088",""
"413","1563304574.431957","88.210.175.226","137.50.19.227","60","65535","0.057738000"
"414","1563304574.432965","88.210.175.226","137.50.19.227","60","65535",""
"415","1563304574.432978","137.50.19.227","88.210.175.226","2974","31088",""
"416","1563304574.434946","88.210.175.226","137.50.19.227","60","65535","0.056943000"
"417","1563304574.434964","137.50.19.227","88.210.175.226","2974","31088",""
"418","1563304574.435790","88.210.175.226","137.50.19.227","60","65535",""
"419","1563304574.438364","88.210.175.226","137.50.19.227","60","65535","0.058762000"
"420","1563304574.438382","137.50.19.227","88.210.175.226","2974","31088",""
"421","1563304574.438796","88.210.175.226","137.50.19.227","60","65535","0.057406000"
"422","1563304574.440981","88.210.175.226","137.50.19.227","60","65535",""
"423","1563304574.440993","137.50.19.227","88.210.175.226","2974","31088",""
"424","1563304574.441864","88.210.175.226","137.50.19.227","60","65535","0.056932000"
"425","1563304574.443792","88.210.175.226","137.50.19.227","60","65535",""
"426","1563304574.443809","137.50.19.227","88.210.175.226","2974","31088",""
"427","1563304574.444834","88.210.175.226","137.50.19.227","60","65535","0.056407000"
"428","1563304574.446931","88.210.175.226","137.50.19.227","60","65535","0.057776000"
"429","1563304574.446950","137.50.19.227","88.210.175.226","2974","31088",""
"430","1563304574.447860","88.210.175.226","137.50.19.227","60","65535",""
"431","1563304574.449771","88.210.175.226","137.50.19.227","60","65535","0.057787000"
"432","1563304574.449783","137.50.19.227","88.210.175.226","2974","31088",""
"433","1563304574.450862","88.210.175.226","137.50.19.227","60","65535","0.057127000"
"434","1563304574.452792","88.210.175.226","137.50.19.227","60","65535",""
"435","1563304574.452809","137.50.19.227","88.210.175.226","2974","31088",""
"436","1563304574.453591","88.210.175.226","137.50.19.227","60","65535","0.056286000"
"437","1563304574.453609","137.50.19.227","88.210.175.226","1514","31088",""
"438","1563304574.456179","88.210.175.226","137.50.19.227","60","65535",""
"439","1563304574.456186","137.50.19.227","88.210.175.226","1514","31088",""
"440","1563304574.456833","88.210.175.226","137.50.19.227","60","65535","0.057055000"
"441","1563304574.460000","88.210.175.226","137.50.19.227","60","65535","0.059015000"
"442","1563304574.460018","137.50.19.227","88.210.175.226","2974","31088",""
"443","1563304574.460130","88.210.175.226","137.50.19.227","60","65535",""
"444","1563304574.462025","88.210.175.226","137.50.19.227","60","65535","0.058785000"
"445","1563304574.462050","137.50.19.227","88.210.175.226","2974","31088",""
"446","1563304574.462752","88.210.175.226","137.50.19.227","60","65535",""
"447","1563304574.462770","137.50.19.227","88.210.175.226","2974","31088",""
"448","1563304574.465202","88.210.175.226","137.50.19.227","60","65535","0.058883000"
"449","1563304574.465209","137.50.19.227","88.210.175.226","1514","31088",""
"450","1563304574.465898","88.210.175.226","137.50.19.227","60","65535",""
"451","1563304574.468434","88.210.175.226","137.50.19.227","60","65535","0.059135000"
"452","1563304574.468445","137.50.19.227","88.210.175.226","2974","31088",""
"453","1563304574.470002","88.210.175.226","137.50.19.227","60","65535",""
"454","1563304574.470019","137.50.19.227","88.210.175.226","1514","31088",""
"455","1563304574.470587","88.210.175.226","137.50.19.227","60","65535","0.058739000"
"456","1563304574.474456","88.210.175.226","137.50.19.227","60","65535","0.061506000"
"457","1563304574.474468","137.50.19.227","88.210.175.226","2974","31088",""
"458","1563304574.474478","88.210.175.226","137.50.19.227","60","65535",""
"459","1563304574.476231","88.210.175.226","137.50.19.227","60","65535","0.060049000"
"460","1563304574.476260","137.50.19.227","88.210.175.226","2974","31088",""
"461","1563304574.476820","88.210.175.226","137.50.19.227","60","65535","0.058331000"
"462","1563304574.476904","137.50.19.227","88.210.175.226","1514","31088",""
"463","1563304574.478791","88.210.175.226","137.50.19.227","60","65535",""
"464","1563304574.479900","88.210.175.226","137.50.19.227","60","65535","0.059079000"
"465","1563304574.479920","137.50.19.227","88.210.175.226","2974","31088",""
"466","1563304574.483295","88.210.175.226","137.50.19.227","60","65535","0.061416000"
"467","1563304574.483312","137.50.19.227","88.210.175.226","1514","31088",""
"468","1563304574.483322","88.210.175.226","137.50.19.227","60","65535","0.058740000"
"469","1563304574.485326","88.210.175.226","137.50.19.227","60","65535","0.060306000"
"470","1563304574.485349","137.50.19.227","88.210.175.226","2974","31088",""
"471","1563304574.486219","88.210.175.226","137.50.19.227","60","65535",""
"472","1563304574.487931","88.210.175.226","137.50.19.227","60","65535","0.059625000"
"473","1563304574.487949","137.50.19.227","88.210.175.226","2974","31088",""
"474","1563304574.489866","88.210.175.226","137.50.19.227","60","65535","0.059872000"
"475","1563304574.489878","137.50.19.227","88.210.175.226","1514","31088",""
"476","1563304574.490519","88.210.175.226","137.50.19.227","60","65535",""
"477","1563304574.492337","88.210.175.226","137.50.19.227","60","65535","0.059359000"
"478","1563304574.492355","137.50.19.227","88.210.175.226","2974","31088",""
"479","1563304574.493530","88.210.175.226","137.50.19.227","60","65535",""
"480","1563304574.493548","137.50.19.227","88.210.175.226","2974","31088",""
"481","1563304574.495275","88.210.175.226","137.50.19.227","60","65535","0.060311000"
"482","1563304574.497131","88.210.175.226","137.50.19.227","60","65535",""
"483","1563304574.497149","137.50.19.227","88.210.175.226","2974","31088",""
"484","1563304574.497833","88.210.175.226","137.50.19.227","60","65535","0.059451000"
"485","1563304574.499502","88.210.175.226","137.50.19.227","60","65535",""
"486","1563304574.499520","137.50.19.227","88.210.175.226","2974","31088",""
"487","1563304574.501125","88.210.175.226","137.50.19.227","60","65535","0.060132000"
"488","1563304574.501142","137.50.19.227","88.210.175.226","1514","31088",""
"489","1563304574.503628","88.210.175.226","137.50.19.227","60","65535",""
"490","1563304574.504320","88.210.175.226","137.50.19.227","60","65535","0.060511000"
"491","1563304574.504332","137.50.19.227","88.210.175.226","2974","31088",""
"492","1563304574.506443","88.210.175.226","137.50.19.227","60","65535",""
"493","1563304574.506460","137.50.19.227","88.210.175.226","1514","31088",""
"494","1563304574.507257","88.210.175.226","137.50.19.227","60","65535","0.060307000"
"495","1563304574.508583","88.210.175.226","137.50.19.227","60","65535",""
"496","1563304574.508600","137.50.19.227","88.210.175.226","2974","31088",""
"497","1563304574.510553","88.210.175.226","137.50.19.227","60","65535","0.060770000"
"498","1563304574.510570","137.50.19.227","88.210.175.226","1514","31088",""
"499","1563304574.512132","88.210.175.226","137.50.19.227","60","65535",""
"500","1563304574.514185","88.210.175.226","137.50.19.227","60","65535","0.061376000"
"501","1563304574.514222","137.50.19.227","88.210.175.226","2974","31088",""
"502","1563304574.516106","88.210.175.226","137.50.19.227","60","65535","0.062497000"
"503","1563304574.516743","88.210.175.226","137.50.19.227","60","65535","0.060557000"
"504","1563304574.516761","137.50.19.227","88.210.175.226","2974","31088",""
"505","1563304574.517427","88.210.175.226","137.50.19.227","60","65535",""
"506","1563304574.517440","137.50.19.227","88.210.175.226","1514","31088",""
"507","1563304574.519827","88.210.175.226","137.50.19.227","60","65535","0.059809000"
"508","1563304574.519834","137.50.19.227","88.210.175.226","1514","31088",""
"509","1563304574.520537","88.210.175.226","137.50.19.227","60","65535",""
"510","1563304574.523145","88.210.175.226","137.50.19.227","60","65535","0.061095000"
"511","1563304574.523163","137.50.19.227","88.210.175.226","2974","31088",""
"512","1563304574.524942","88.210.175.226","137.50.19.227","60","65535",""
"513","1563304574.524959","137.50.19.227","88.210.175.226","2974","31088",""
"514","1563304574.527139","88.210.175.226","137.50.19.227","60","65535","0.064369000"
"515","1563304574.527818","88.210.175.226","137.50.19.227","60","65535","0.062609000"
"516","1563304574.527836","137.50.19.227","88.210.175.226","2974","31088",""
"517","1563304574.528598","88.210.175.226","137.50.19.227","60","65535",""
"518","1563304574.529780","88.210.175.226","137.50.19.227","60","65535","0.061335000"
"519","1563304574.529798","137.50.19.227","88.210.175.226","2974","31088",""
"520","1563304574.533160","88.210.175.226","137.50.19.227","60","65535","0.063141000"
"521","1563304574.533185","137.50.19.227","88.210.175.226","1514","31088",""
"522","1563304574.533260","88.210.175.226","137.50.19.227","60","65535",""
"523","1563304574.535102","88.210.175.226","137.50.19.227","60","65535","0.060634000"
"524","1563304574.535114","137.50.19.227","88.210.175.226","2974","31088",""
"525","1563304574.535279","88.210.175.226","137.50.19.227","60","65535",""
"526","1563304574.538176","88.210.175.226","137.50.19.227","60","65535","0.061916000"
"527","1563304574.538188","137.50.19.227","88.210.175.226","2974","31088",""
"528","1563304574.538892","88.210.175.226","137.50.19.227","60","65535","0.061988000"
"529","1563304574.540762","88.210.175.226","137.50.19.227","60","65535",""
"530","1563304574.540779","137.50.19.227","88.210.175.226","2974","31088",""
"531","1563304574.541317","88.210.175.226","137.50.19.227","60","65535","0.061397000"
"532","1563304574.541338","137.50.19.227","88.210.175.226","1514","31088",""
"533","1563304574.544454","88.210.175.226","137.50.19.227","60","65535","0.061142000"
"534","1563304574.544831","88.210.175.226","137.50.19.227","60","65535",""
"535","1563304574.544843","137.50.19.227","88.210.175.226","2974","31088",""
"536","1563304574.547141","88.210.175.226","137.50.19.227","60","65535","0.061792000"
"537","1563304574.547159","137.50.19.227","88.210.175.226","1514","31088",""
"538","1563304574.547770","88.210.175.226","137.50.19.227","60","65535",""
"539","1563304574.549565","88.210.175.226","137.50.19.227","60","65535","0.061616000"
"540","1563304574.549584","137.50.19.227","88.210.175.226","2974","31088",""
"541","1563304574.551383","88.210.175.226","137.50.19.227","60","65535","0.061505000"
"542","1563304574.551393","137.50.19.227","88.210.175.226","1514","31088",""
"543","1563304574.553336","88.210.175.226","137.50.19.227","60","65535",""
"544","1563304574.553347","137.50.19.227","88.210.175.226","1514","31088",""
"545","1563304574.555194","88.210.175.226","137.50.19.227","60","65535","0.062839000"
"546","1563304574.555212","137.50.19.227","88.210.175.226","2974","31088",""
"547","1563304574.557216","88.210.175.226","137.50.19.227","60","65535",""
"548","1563304574.557244","137.50.19.227","88.210.175.226","1514","31088",""
"549","1563304574.558838","88.210.175.226","137.50.19.227","60","65535","0.065290000"
"550","1563304574.558940","88.210.175.226","137.50.19.227","60","65535",""
"551","1563304574.558953","137.50.19.227","88.210.175.226","2974","31088",""
"552","1563304574.560729","88.210.175.226","137.50.19.227","60","65535","0.063580000"
"553","1563304574.561302","88.210.175.226","137.50.19.227","60","65535",""
"554","1563304574.561326","137.50.19.227","88.210.175.226","2974","31088",""
"555","1563304574.563338","88.210.175.226","137.50.19.227","60","65535","0.063818000"
"556","1563304574.566143","88.210.175.226","137.50.19.227","60","65535","0.065001000"
"557","1563304574.566154","137.50.19.227","88.210.175.226","2974","31088",""
"558","1563304574.566229","88.210.175.226","137.50.19.227","60","65535",""
"559","1563304574.567885","88.210.175.226","137.50.19.227","60","65535","0.063553000"
"560","1563304574.567897","137.50.19.227","88.210.175.226","2974","31088",""
"561","1563304574.570109","88.210.175.226","137.50.19.227","60","65535","0.063649000"
"562","1563304574.570120","137.50.19.227","88.210.175.226","1514","31088",""
"563","1563304574.570811","88.210.175.226","137.50.19.227","60","65535",""
"564","1563304574.573252","88.210.175.226","137.50.19.227","60","65535","0.064652000"
"565","1563304574.573277","137.50.19.227","88.210.175.226","2974","31088",""
"566","1563304574.573749","88.210.175.226","137.50.19.227","60","65535","0.063179000"
"567","1563304574.576454","88.210.175.226","137.50.19.227","60","65535",""
"568","1563304574.576461","137.50.19.227","88.210.175.226","2974","31088",""
"569","1563304574.576470","88.210.175.226","137.50.19.227","60","65535","0.062248000"
"570","1563304574.578882","88.210.175.226","137.50.19.227","60","65535",""
"571","1563304574.578900","137.50.19.227","88.210.175.226","2974","31088",""
"572","1563304574.579268","88.210.175.226","137.50.19.227","60","65535","0.062507000"
"573","1563304574.582231","88.210.175.226","137.50.19.227","60","65535","0.064791000"
"574","1563304574.582260","137.50.19.227","88.210.175.226","2974","31088",""
"575","1563304574.582850","88.210.175.226","137.50.19.227","60","65535","0.063016000"
"576","1563304574.582861","137.50.19.227","88.210.175.226","1514","31088",""
"577","1563304574.585472","88.210.175.226","137.50.19.227","60","65535",""
"578","1563304574.585485","137.50.19.227","88.210.175.226","2809","31088",""
"579","1563304574.585881","88.210.175.226","137.50.19.227","60","65535","0.062718000"
"580","1563304574.588835","88.210.175.226","137.50.19.227","60","65535",""
"581","1563304574.588847","137.50.19.227","88.210.175.226","2974","31088",""
"582","1563304574.589198","88.210.175.226","137.50.19.227","60","65535","0.064239000"
"583","1563304574.589205","137.50.19.227","88.210.175.226","1514","31088",""
"584","1563304574.591297","88.210.175.226","137.50.19.227","60","65535",""
"585","1563304574.591386","88.210.175.226","137.50.19.227","60","65535","0.063550000"
"586","1563304574.591400","137.50.19.227","88.210.175.226","2974","31088",""
"587","1563304574.594302","88.210.175.226","137.50.19.227","60","65535",""
"588","1563304574.594314","137.50.19.227","88.210.175.226","1514","31088",""
"589","1563304574.595428","88.210.175.226","137.50.19.227","60","65535","0.065630000"
"590","1563304574.597416","88.210.175.226","137.50.19.227","60","65535","0.064231000"
"591","1563304574.597434","137.50.19.227","88.210.175.226","2974","31088",""
"592","1563304574.598314","88.210.175.226","137.50.19.227","60","65535",""
"593","1563304574.601304","88.210.175.226","137.50.19.227","60","65535","0.066190000"
"594","1563304574.601321","137.50.19.227","88.210.175.226","2974","31088",""
"595","1563304574.601884","88.210.175.226","137.50.19.227","60","65535",""
"596","1563304574.602868","88.210.175.226","137.50.19.227","60","65535","0.064680000"
"597","1563304574.602885","137.50.19.227","88.210.175.226","2974","31088",""
"598","1563304574.604829","88.210.175.226","137.50.19.227","60","65535",""
"599","1563304574.605555","88.210.175.226","137.50.19.227","60","65535","0.064776000"
"600","1563304574.605573","137.50.19.227","88.210.175.226","2974","31088",""
"601","1563304574.608435","88.210.175.226","137.50.19.227","60","65535","0.067097000"
"602","1563304574.608448","88.210.175.226","137.50.19.227","60","65535",""
"603","1563304574.608459","137.50.19.227","88.210.175.226","2974","31088",""
"604","1563304574.610609","88.210.175.226","137.50.19.227","60","65535","0.065766000"
"605","1563304574.610626","137.50.19.227","88.210.175.226","1514","31088",""
"606","1563304574.612327","88.210.175.226","137.50.19.227","60","65535","0.065168000"
"607","1563304574.614242","88.210.175.226","137.50.19.227","60","65535",""
"608","1563304574.614260","137.50.19.227","88.210.175.226","2974","31088",""
"609","1563304574.614440","88.210.175.226","137.50.19.227","60","65535","0.064856000"
"610","1563304574.616198","88.210.175.226","137.50.19.227","60","65535","0.064805000"
"611","1563304574.616214","137.50.19.227","88.210.175.226","1679","31088",""
"612","1563304574.617552","88.210.175.226","137.50.19.227","60","65535","0.064205000"
"613","1563304574.617571","137.50.19.227","88.210.175.226","2809","31088",""
"614","1563304574.619535","88.210.175.226","137.50.19.227","60","65535",""
"615","1563304574.621601","88.210.175.226","137.50.19.227","60","65535","0.066389000"
"616","1563304574.621613","137.50.19.227","88.210.175.226","2974","31088",""
"617","1563304574.622663","88.210.175.226","137.50.19.227","60","65535","0.065419000"
"618","1563304574.624908","88.210.175.226","137.50.19.227","60","65535",""
"619","1563304574.624919","137.50.19.227","88.210.175.226","2974","31088",""
"620","1563304574.626600","88.210.175.226","137.50.19.227","60","65535","0.067647000"
"621","1563304574.626670","88.210.175.226","137.50.19.227","60","65535",""
"622","1563304574.626677","137.50.19.227","88.210.175.226","2974","31088",""
"623","1563304574.628791","88.210.175.226","137.50.19.227","60","65535","0.067465000"
"624","1563304574.629904","88.210.175.226","137.50.19.227","60","65535",""
"625","1563304574.629922","137.50.19.227","88.210.175.226","2974","31088",""
"626","1563304574.633360","88.210.175.226","137.50.19.227","60","65535","0.067206000"
"627","1563304574.633376","137.50.19.227","88.210.175.226","1514","31088",""
"628","1563304574.633386","88.210.175.226","137.50.19.227","60","65535",""
"629","1563304574.635342","88.210.175.226","137.50.19.227","60","65535","0.067445000"
"630","1563304574.635360","137.50.19.227","88.210.175.226","2974","31088",""
"631","1563304574.635775","88.210.175.226","137.50.19.227","60","65535","0.065655000"
"632","1563304574.637906","88.210.175.226","137.50.19.227","60","65535",""
"633","1563304574.637923","137.50.19.227","88.210.175.226","2974","31088",""
"634","1563304574.639870","88.210.175.226","137.50.19.227","60","65535","0.066593000"
"635","1563304574.640913","88.210.175.226","137.50.19.227","60","65535",""
"636","1563304574.640931","137.50.19.227","88.210.175.226","2974","31088",""
"637","1563304574.643177","88.210.175.226","137.50.19.227","60","65535","0.066716000"
"638","1563304574.644047","88.210.175.226","137.50.19.227","60","65535",""
"639","1563304574.644058","137.50.19.227","88.210.175.226","2974","31088",""
"640","1563304574.646392","88.210.175.226","137.50.19.227","60","65535","0.067492000"
"641","1563304574.646403","137.50.19.227","88.210.175.226","1514","31088",""
"642","1563304574.647034","88.210.175.226","137.50.19.227","60","65535",""
"643","1563304574.648807","88.210.175.226","137.50.19.227","60","65535","0.066547000"
"644","1563304574.648824","137.50.19.227","88.210.175.226","2974","31088",""
"645","1563304574.649839","88.210.175.226","137.50.19.227","60","65535","0.066978000"
"646","1563304574.649855","137.50.19.227","88.210.175.226","219","31088",""
"647","1563304574.651980","88.210.175.226","137.50.19.227","60","65535",""
"648","1563304574.652904","88.210.175.226","137.50.19.227","60","65535","0.067419000"
"649","1563304574.652922","137.50.19.227","88.210.175.226","2974","31088",""
"650","1563304574.655129","88.210.175.226","137.50.19.227","60","65535",""
"651","1563304574.656049","88.210.175.226","137.50.19.227","60","65535","0.067202000"
"652","1563304574.656060","137.50.19.227","88.210.175.226","2974","31088",""
"653","1563304574.658812","88.210.175.226","137.50.19.227","60","65535","0.069607000"
"654","1563304574.658829","137.50.19.227","88.210.175.226","2644","31088",""
"655","1563304574.658936","88.210.175.226","137.50.19.227","60","65535",""
"656","1563304574.661035","88.210.175.226","137.50.19.227","60","65535","0.069635000"
"657","1563304574.661049","137.50.19.227","88.210.175.226","2974","31088",""
"658","1563304574.661852","88.210.175.226","137.50.19.227","60","65535","0.067538000"
"659","1563304574.664353","88.210.175.226","137.50.19.227","60","65535",""
"660","1563304574.664370","137.50.19.227","88.210.175.226","2974","31088",""
"661","1563304574.665154","88.210.175.226","137.50.19.227","60","65535","0.067720000"
"662","1563304574.665172","137.50.19.227","88.210.175.226","1514","31088",""
"663","1563304574.666793","88.210.175.226","137.50.19.227","60","65535",""
"664","1563304574.667539","88.210.175.226","137.50.19.227","60","65535","0.066218000"
"665","1563304574.667556","137.50.19.227","88.210.175.226","2974","31088",""
"666","1563304574.671190","88.210.175.226","137.50.19.227","60","65535",""
"667","1563304574.671214","137.50.19.227","88.210.175.226","1514","31088",""
"668","1563304574.671864","88.210.175.226","137.50.19.227","60","65535","0.068979000"
"669","1563304574.672609","88.210.175.226","137.50.19.227","60","65535",""
"670","1563304574.672627","137.50.19.227","88.210.175.226","2974","31088",""
"671","1563304574.674881","88.210.175.226","137.50.19.227","60","65535","0.069308000"
"672","1563304574.674893","137.50.19.227","88.210.175.226","1514","31088",""
"673","1563304574.675637","88.210.175.226","137.50.19.227","60","65535",""
"674","1563304574.676863","88.210.175.226","137.50.19.227","60","65535","0.068404000"
"675","1563304574.676880","137.50.19.227","88.210.175.226","2974","31088",""
"676","1563304574.679173","88.210.175.226","137.50.19.227","60","65535","0.068547000"
"677","1563304574.680055","88.210.175.226","137.50.19.227","60","65535",""
"678","1563304574.680074","137.50.19.227","88.210.175.226","2974","31088",""
"679","1563304574.682791","88.210.175.226","137.50.19.227","60","65535","0.068531000"
"680","1563304574.682816","137.50.19.227","88.210.175.226","1514","31088",""
"681","1563304574.683338","88.210.175.226","137.50.19.227","60","65535",""
"682","1563304574.683350","137.50.19.227","88.210.175.226","384","31088",""
"683","1563304574.683363","88.210.175.226","137.50.19.227","60","65535","0.067149000"
"684","1563304574.685876","88.210.175.226","137.50.19.227","60","65535",""
"685","1563304574.685892","137.50.19.227","88.210.175.226","2809","31088",""
"686","1563304574.686757","88.210.175.226","137.50.19.227","60","65535","0.069186000"
"687","1563304574.688221","88.210.175.226","137.50.19.227","60","65535",""
"688","1563304574.689711","88.210.175.226","137.50.19.227","60","65535","0.068098000"
"689","1563304574.689736","137.50.19.227","88.210.175.226","2974","31088",""
"690","1563304574.690558","88.210.175.226","137.50.19.227","60","65535",""
"691","1563304574.692605","88.210.175.226","137.50.19.227","60","65535","0.067686000"
"692","1563304574.692622","137.50.19.227","88.210.175.226","2974","31088",""
"693","1563304574.694302","88.210.175.226","137.50.19.227","60","65535",""
"694","1563304574.694314","137.50.19.227","88.210.175.226","2809","31088",""
"695","1563304574.696054","88.210.175.226","137.50.19.227","60","65535","0.069377000"
"696","1563304574.696581","88.210.175.226","137.50.19.227","60","65535",""
"697","1563304574.696593","137.50.19.227","88.210.175.226","2974","31088",""
"698","1563304574.699410","88.210.175.226","137.50.19.227","60","65535","0.069488000"
"699","1563304574.699421","137.50.19.227","88.210.175.226","1514","31088",""
"700","1563304574.700019","88.210.175.226","137.50.19.227","60","65535","0.066643000"
"701","1563304574.701849","88.210.175.226","137.50.19.227","60","65535",""
"702","1563304574.701861","137.50.19.227","88.210.175.226","2974","31088",""
"703","1563304574.702866","88.210.175.226","137.50.19.227","60","65535","0.067506000"
"704","1563304574.705118","88.210.175.226","137.50.19.227","60","65535",""
"705","1563304574.705130","137.50.19.227","88.210.175.226","2974","31088",""
"706","1563304574.705930","88.210.175.226","137.50.19.227","60","65535","0.068007000"
"707","1563304574.707809","88.210.175.226","137.50.19.227","60","65535",""
"708","1563304574.707829","137.50.19.227","88.210.175.226","2974","31088",""
"709","1563304574.708900","88.210.175.226","137.50.19.227","60","65535","0.067969000"
"710","1563304574.708917","137.50.19.227","88.210.175.226","1514","31088",""
"711","1563304574.711087","88.210.175.226","137.50.19.227","60","65535",""
"712","1563304574.711861","88.210.175.226","137.50.19.227","60","65535","0.067803000"
"713","1563304574.711882","137.50.19.227","88.210.175.226","2974","31088",""
"714","1563304574.714573","88.210.175.226","137.50.19.227","60","65535","0.068170000"
"715","1563304574.714592","137.50.19.227","88.210.175.226","1514","31088",""
"716","1563304574.714755","88.210.175.226","137.50.19.227","60","65535",""
"717","1563304574.717500","88.210.175.226","137.50.19.227","60","65535","0.068676000"
"718","1563304574.717516","137.50.19.227","88.210.175.226","1844","31088",""
"719","1563304574.717531","88.210.175.226","137.50.19.227","60","65535","0.067676000"
"720","1563304574.719264","88.210.175.226","137.50.19.227","60","65535",""
"721","1563304574.719623","88.210.175.226","137.50.19.227","60","65535","0.066701000"
"722","1563304574.719636","137.50.19.227","88.210.175.226","2974","31088",""
"723","1563304574.721563","88.210.175.226","137.50.19.227","60","65535",""
"724","1563304574.721581","137.50.19.227","88.210.175.226","2809","31088",""
"725","1563304574.723297","88.210.175.226","137.50.19.227","60","65535","0.067237000"
"726","1563304574.724591","88.210.175.226","137.50.19.227","60","65535",""
"727","1563304574.724608","137.50.19.227","88.210.175.226","2974","31088",""
"728","1563304574.726249","88.210.175.226","137.50.19.227","60","65535","0.067420000"
"729","1563304574.726906","88.210.175.226","137.50.19.227","60","65535",""
"730","1563304574.726917","137.50.19.227","88.210.175.226","2644","31088",""
"731","1563304574.729170","88.210.175.226","137.50.19.227","60","65535","0.068121000"
"732","1563304574.729186","137.50.19.227","88.210.175.226","1514","31088",""
"733","1563304574.730140","88.210.175.226","137.50.19.227","60","65535",""
"734","1563304574.732156","88.210.175.226","137.50.19.227","60","65535","0.067786000"
"735","1563304574.732172","137.50.19.227","88.210.175.226","2974","31088",""
"736","1563304574.733947","88.210.175.226","137.50.19.227","60","65535","0.068775000"
"737","1563304574.733964","137.50.19.227","88.210.175.226","1514","31088",""
"738","1563304574.734631","88.210.175.226","137.50.19.227","60","65535",""
"739","1563304574.736130","88.210.175.226","137.50.19.227","60","65535","0.068574000"
"740","1563304574.736138","137.50.19.227","88.210.175.226","2974","31088",""
"741","1563304574.738280","88.210.175.226","137.50.19.227","60","65535","0.067066000"
"742","1563304574.738297","137.50.19.227","88.210.175.226","1514","31088",""
"743","1563304574.740876","88.210.175.226","137.50.19.227","60","65535",""
"744","1563304574.740892","137.50.19.227","88.210.175.226","1514","31088",""
"745","1563304574.741584","88.210.175.226","137.50.19.227","60","65535","0.068957000"
"746","1563304574.742569","88.210.175.226","137.50.19.227","60","65535","0.067676000"
"747","1563304574.742582","137.50.19.227","88.210.175.226","2974","31088",""
"748","1563304574.744470","88.210.175.226","137.50.19.227","60","65535",""
"749","1563304574.746022","88.210.175.226","137.50.19.227","60","65535","0.069142000"
"750","1563304574.746034","137.50.19.227","88.210.175.226","2974","31088",""
"751","1563304574.746971","88.210.175.226","137.50.19.227","60","65535",""
"752","1563304574.749212","88.210.175.226","137.50.19.227","60","65535","0.069138000"
"753","1563304574.749224","137.50.19.227","88.210.175.226","2974","31088",""
"754","1563304574.749956","88.210.175.226","137.50.19.227","60","65535","0.067140000"
"755","1563304574.749966","137.50.19.227","88.210.175.226","549","31088",""
"756","1563304574.751786","88.210.175.226","137.50.19.227","60","65535","0.068436000"
"757","1563304574.752169","88.210.175.226","137.50.19.227","60","65535",""
"758","1563304574.752624","88.210.175.226","137.50.19.227","60","65535","0.066732000"
"759","1563304574.752642","137.50.19.227","88.210.175.226","2974","31088",""
"760","1563304574.755090","88.210.175.226","137.50.19.227","60","65535",""
"761","1563304574.755097","137.50.19.227","88.210.175.226","2644","31088",""
"762","1563304574.755314","88.210.175.226","137.50.19.227","60","65535","0.065578000"
"763","1563304574.757525","88.210.175.226","137.50.19.227","60","65535",""
"764","1563304574.757542","137.50.19.227","88.210.175.226","2974","31088",""
"765","1563304574.760199","88.210.175.226","137.50.19.227","60","65535","0.067577000"
"766","1563304574.760617","88.210.175.226","137.50.19.227","60","65535",""
"767","1563304574.760629","137.50.19.227","88.210.175.226","2974","31088",""
"768","1563304574.761596","88.210.175.226","137.50.19.227","60","65535","0.067282000"
