"No.","Time","Source","Destination","Length","wsize","ack_rtt"
"133","1563801024.618100","137.50.19.137","10.8.0.6","1398","30016",""
"134","1563801024.618107","10.8.0.6","137.50.19.137","52","64608","0.000007000"
"135","1563801024.618133","137.50.19.137","10.8.0.6","1398","30016",""
"136","1563801024.618350","137.50.19.137","10.8.0.6","1398","30016",""
"137","1563801024.618363","10.8.0.6","137.50.19.137","52","64608","0.000013000"
"138","1563801024.618490","137.50.19.137","10.8.0.6","1398","30016",""
"139","1563801024.618514","137.50.19.137","10.8.0.6","1398","30016",""
"140","1563801024.618524","10.8.0.6","137.50.19.137","52","64608","0.000010000"
"141","1563801024.618680","137.50.19.137","10.8.0.6","1398","30016",""
"142","1563801024.626320","137.50.19.137","10.8.0.6","1398","30016",""
"143","1563801024.626336","10.8.0.6","137.50.19.137","52","64608","0.000016000"
"144","1563801024.640438","137.50.19.137","10.8.0.6","1398","30016",""
"145","1563801024.657391","137.50.19.137","10.8.0.6","1398","30016",""
"146","1563801024.657405","10.8.0.6","137.50.19.137","52","64608","0.000014000"
"147","1563801024.657427","137.50.19.137","10.8.0.6","1398","30016",""
"148","1563801024.657447","137.50.19.137","10.8.0.6","1398","30016",""
"149","1563801024.657466","10.8.0.6","137.50.19.137","52","64608","0.000019000"
"150","1563801024.657484","137.50.19.137","10.8.0.6","1398","30016",""
"151","1563801024.657493","137.50.19.137","10.8.0.6","1398","30016",""
"152","1563801024.657496","10.8.0.6","137.50.19.137","52","64608","0.000003000"
"153","1563801024.657749","137.50.19.137","10.8.0.6","1398","30016",""
"154","1563801024.657781","137.50.19.137","10.8.0.6","1398","30016",""
"155","1563801024.657786","10.8.0.6","137.50.19.137","52","64608","0.000005000"
"156","1563801024.696940","137.50.19.137","10.8.0.6","1398","30016",""
"157","1563801024.696969","137.50.19.137","10.8.0.6","1398","30016",""
"158","1563801024.696981","10.8.0.6","137.50.19.137","52","64608","0.000012000"
"159","1563801024.696997","137.50.19.137","10.8.0.6","1398","30016",""
"160","1563801024.707301","137.50.19.137","10.8.0.6","1398","30016",""
"161","1563801024.707324","10.8.0.6","137.50.19.137","52","65535","0.000023000"
"162","1563801024.707400","137.50.19.137","10.8.0.6","1398","30016",""
"163","1563801024.707430","137.50.19.137","10.8.0.6","1398","30016",""
"164","1563801024.707442","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"165","1563801024.707512","137.50.19.137","10.8.0.6","1398","30016",""
"166","1563801024.707531","137.50.19.137","10.8.0.6","1398","30016",""
"167","1563801024.707538","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"168","1563801024.707553","137.50.19.137","10.8.0.6","1398","30016",""
"169","1563801024.707570","137.50.19.137","10.8.0.6","1398","30016",""
"170","1563801024.707575","10.8.0.6","137.50.19.137","52","65535","0.000005000"
