"No.","Time","Source","Destination","Length","wsize","ack_rtt"
"382","1563559099.796859","10.8.0.6","137.50.19.137","52","65535","0.041346000"
"383","1563559099.826173","137.50.19.137","10.8.0.6","1398","31088",""
"384","1563559099.826335","137.50.19.137","10.8.0.6","979","31088",""
"385","1563559099.826357","10.8.0.6","137.50.19.137","52","65535","0.000022000"
"386","1563559100.186622","137.50.19.137","10.8.0.6","1398","31088",""
"387","1563559100.187105","137.50.19.137","10.8.0.6","1398","31088",""
"388","1563559100.187135","10.8.0.6","137.50.19.137","52","65535","0.000030000"
"389","1563559100.187251","137.50.19.137","10.8.0.6","1398","31088",""
"390","1563559100.187335","137.50.19.137","10.8.0.6","1398","31088",""
"391","1563559100.187349","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"392","1563559100.195318","137.50.19.137","10.8.0.6","471","31088",""
"393","1563559100.195347","10.8.0.6","137.50.19.137","52","65535","0.000029000"
"394","1563559100.238792","137.50.19.137","10.8.0.6","1398","31088",""
"395","1563559100.238926","137.50.19.137","10.8.0.6","1398","31088",""
"396","1563559100.238955","10.8.0.6","137.50.19.137","52","65535","0.000029000"
"397","1563559100.238982","137.50.19.137","10.8.0.6","1398","31088",""
"398","1563559100.239012","137.50.19.137","10.8.0.6","1398","31088",""
"399","1563559100.239025","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"400","1563559100.239042","137.50.19.137","10.8.0.6","1398","31088",""
"401","1563559100.245339","137.50.19.137","10.8.0.6","1398","31088",""
"402","1563559100.245405","10.8.0.6","137.50.19.137","52","65535","0.000066000"
"403","1563559100.276607","137.50.19.137","10.8.0.6","1398","31088",""
"404","1563559100.276705","137.50.19.137","10.8.0.6","1398","31088",""
"405","1563559100.276743","10.8.0.6","137.50.19.137","52","65535","0.000038000"
"406","1563559100.285865","137.50.19.137","10.8.0.6","1398","31088",""
"407","1563559100.286168","137.50.19.137","10.8.0.6","1398","31088",""
"408","1563559100.286219","10.8.0.6","137.50.19.137","52","65535","0.000051000"
"409","1563559100.286270","137.50.19.137","10.8.0.6","1398","31088",""
"410","1563559100.286336","137.50.19.137","10.8.0.6","1398","31088",""
"411","1563559100.286364","10.8.0.6","137.50.19.137","52","65535","0.000028000"
"412","1563559100.295425","137.50.19.137","10.8.0.6","1398","31088",""
"413","1563559100.316028","137.50.19.137","10.8.0.6","1398","31088",""
"414","1563559100.316119","10.8.0.6","137.50.19.137","52","65535","0.000091000"
"415","1563559100.328423","137.50.19.137","10.8.0.6","1398","31088",""
"416","1563559100.328620","137.50.19.137","10.8.0.6","1398","31088",""
"417","1563559100.328678","10.8.0.6","137.50.19.137","52","65535","0.000058000"
"418","1563559100.328747","137.50.19.137","10.8.0.6","1398","31088",""
"419","1563559100.328826","137.50.19.137","10.8.0.6","1398","31088",""
"420","1563559100.328863","10.8.0.6","137.50.19.137","52","65535","0.000037000"
"421","1563559100.328912","137.50.19.137","10.8.0.6","1398","31088",""
"422","1563559100.328984","137.50.19.137","10.8.0.6","1398","31088",""
"423","1563559100.329018","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"424","1563559100.335762","137.50.19.137","10.8.0.6","1398","31088",""
"425","1563559100.367081","137.50.19.137","10.8.0.6","1398","31088",""
"426","1563559100.367104","10.8.0.6","137.50.19.137","52","65535","0.000023000"
"427","1563559100.367239","137.50.19.137","10.8.0.6","1398","31088",""
"428","1563559100.367314","137.50.19.137","10.8.0.6","1398","31088",""
"429","1563559100.367325","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"430","1563559100.367388","137.50.19.137","10.8.0.6","1398","31088",""
"431","1563559100.367451","137.50.19.137","10.8.0.6","1398","31088",""
"432","1563559100.367460","10.8.0.6","137.50.19.137","52","65535","0.000009000"
"433","1563559100.367521","137.50.19.137","10.8.0.6","1398","31088",""
"434","1563559100.375751","137.50.19.137","10.8.0.6","1398","31088",""
"435","1563559100.375779","10.8.0.6","137.50.19.137","52","65535","0.000028000"
"436","1563559100.375915","137.50.19.137","10.8.0.6","1398","31088",""
"437","1563559100.376003","137.50.19.137","10.8.0.6","1398","31088",""
"438","1563559100.376015","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"439","1563559100.417722","137.50.19.137","10.8.0.6","1398","31088",""
"440","1563559100.417881","137.50.19.137","10.8.0.6","1398","31088",""
"441","1563559100.417899","10.8.0.6","137.50.19.137","52","65535","0.000018000"
"442","1563559100.417973","137.50.19.137","10.8.0.6","1398","31088",""
"443","1563559100.418843","137.50.19.137","10.8.0.6","1398","31088",""
"444","1563559100.418864","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"445","1563559100.419047","137.50.19.137","10.8.0.6","1398","31088",""
"446","1563559100.425154","137.50.19.137","10.8.0.6","1398","31088",""
"447","1563559100.425173","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"448","1563559100.456197","137.50.19.137","10.8.0.6","1398","31088",""
"449","1563559100.456354","137.50.19.137","10.8.0.6","1398","31088",""
"450","1563559100.456372","10.8.0.6","137.50.19.137","52","65535","0.000018000"
"451","1563559100.456432","137.50.19.137","10.8.0.6","1398","31088",""
"452","1563559100.456487","137.50.19.137","10.8.0.6","1398","31088",""
"453","1563559100.456495","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"454","1563559100.456547","137.50.19.137","10.8.0.6","1398","31088",""
"455","1563559100.465404","137.50.19.137","10.8.0.6","1398","31088",""
"456","1563559100.465419","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"457","1563559100.496481","137.50.19.137","10.8.0.6","1398","31088",""
"458","1563559100.507557","137.50.19.137","10.8.0.6","1398","31088",""
"459","1563559100.507624","10.8.0.6","137.50.19.137","52","65535","0.000067000"
"460","1563559100.855836","137.50.19.137","10.8.0.6","1398","31088",""
"461","1563559100.856534","137.50.19.137","10.8.0.6","1398","31088",""
"462","1563559100.856591","10.8.0.6","137.50.19.137","52","65535","0.000057000"
"463","1563559100.856809","137.50.19.137","10.8.0.6","1398","31088",""
"464","1563559100.867865","137.50.19.137","10.8.0.6","1398","31088",""
"465","1563559100.867894","10.8.0.6","137.50.19.137","52","65535","0.000029000"
"466","1563559100.906274","137.50.19.137","10.8.0.6","1398","31088",""
"467","1563559100.906349","137.50.19.137","10.8.0.6","1398","31088",""
"468","1563559100.906357","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"469","1563559100.906388","137.50.19.137","10.8.0.6","1398","31088",""
"470","1563559100.906523","137.50.19.137","10.8.0.6","1398","31088",""
"471","1563559100.906528","10.8.0.6","137.50.19.137","52","65535","0.000005000"
"472","1563559100.906647","137.50.19.137","10.8.0.6","1398","31088",""
"473","1563559100.914949","137.50.19.137","10.8.0.6","1398","31088",""
"474","1563559100.914960","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"475","1563559100.946247","137.50.19.137","10.8.0.6","1398","31088",""
"476","1563559100.958323","137.50.19.137","10.8.0.6","1398","31088",""
"477","1563559100.958364","10.8.0.6","137.50.19.137","52","65535","0.000041000"
"478","1563559100.958496","137.50.19.137","10.8.0.6","1398","31088",""
"479","1563559100.958573","137.50.19.137","10.8.0.6","1398","31088",""
"480","1563559100.958584","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"481","1563559100.958831","137.50.19.137","10.8.0.6","1398","31088",""
"482","1563559100.958900","137.50.19.137","10.8.0.6","1398","31088",""
"483","1563559100.958911","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"484","1563559100.958968","137.50.19.137","10.8.0.6","1398","31088",""
"485","1563559100.997105","137.50.19.137","10.8.0.6","1398","31088",""
"486","1563559100.997133","10.8.0.6","137.50.19.137","52","65535","0.000028000"
"487","1563559100.997270","137.50.19.137","10.8.0.6","1398","31088",""
"488","1563559100.997410","137.50.19.137","10.8.0.6","1398","31088",""
"489","1563559100.997425","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"490","1563559100.997512","137.50.19.137","10.8.0.6","1398","31088",""
"491","1563559100.997584","137.50.19.137","10.8.0.6","1398","31088",""
"492","1563559100.997594","10.8.0.6","137.50.19.137","52","65535","0.000010000"
"493","1563559100.997663","137.50.19.137","10.8.0.6","1398","31088",""
"494","1563559101.005573","137.50.19.137","10.8.0.6","1398","31088",""
"495","1563559101.005601","10.8.0.6","137.50.19.137","52","65535","0.000028000"
"496","1563559101.036413","137.50.19.137","10.8.0.6","1398","31088",""
"497","1563559101.048057","137.50.19.137","10.8.0.6","1398","31088",""
"498","1563559101.048086","10.8.0.6","137.50.19.137","52","65535","0.000029000"
"499","1563559101.048427","137.50.19.137","10.8.0.6","1398","31088",""
"500","1563559101.048517","137.50.19.137","10.8.0.6","1398","31088",""
"501","1563559101.048530","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"502","1563559101.048719","137.50.19.137","10.8.0.6","1398","31088",""
"503","1563559101.048800","137.50.19.137","10.8.0.6","1398","31088",""
"504","1563559101.048812","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"505","1563559101.055382","137.50.19.137","10.8.0.6","1398","31088",""
"506","1563559101.086978","137.50.19.137","10.8.0.6","1398","31088",""
"507","1563559101.087012","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"508","1563559101.087230","137.50.19.137","10.8.0.6","1398","31088",""
"509","1563559101.087319","137.50.19.137","10.8.0.6","1398","31088",""
"510","1563559101.087333","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"511","1563559101.087408","137.50.19.137","10.8.0.6","1398","31088",""
"512","1563559101.087479","137.50.19.137","10.8.0.6","1398","31088",""
"513","1563559101.087489","10.8.0.6","137.50.19.137","52","65535","0.000010000"
"514","1563559101.087557","137.50.19.137","10.8.0.6","1398","31088",""
"515","1563559101.087628","137.50.19.137","10.8.0.6","1398","31088",""
"516","1563559101.087638","10.8.0.6","137.50.19.137","52","65535","0.000010000"
"517","1563559101.088203","137.50.19.137","10.8.0.6","1398","31088",""
"518","1563559101.094995","137.50.19.137","10.8.0.6","1398","31088",""
"519","1563559101.095007","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"520","1563559101.137834","137.50.19.137","10.8.0.6","1398","31088",""
"521","1563559101.137960","137.50.19.137","10.8.0.6","1398","31088",""
"522","1563559101.137978","10.8.0.6","137.50.19.137","52","65535","0.000018000"
"523","1563559101.138044","137.50.19.137","10.8.0.6","1398","31088",""
"524","1563559101.138104","137.50.19.137","10.8.0.6","1398","31088",""
"525","1563559101.138113","10.8.0.6","137.50.19.137","52","65535","0.000009000"
"526","1563559101.138173","137.50.19.137","10.8.0.6","1398","31088",""
"527","1563559101.145660","137.50.19.137","10.8.0.6","1398","31088",""
"528","1563559101.145685","10.8.0.6","137.50.19.137","52","65535","0.000025000"
"529","1563559101.176521","137.50.19.137","10.8.0.6","1398","31088",""
"530","1563559101.176778","137.50.19.137","10.8.0.6","1398","31088",""
"531","1563559101.176804","10.8.0.6","137.50.19.137","52","65535","0.000026000"
"532","1563559101.497609","137.50.19.137","10.8.0.6","1398","31088",""
"533","1563559101.505592","137.50.19.137","10.8.0.6","1398","31088",""
"534","1563559101.505621","10.8.0.6","137.50.19.137","52","65535","0.000029000"
"535","1563559101.536144","137.50.19.137","10.8.0.6","1398","31088",""
"536","1563559101.545211","137.50.19.137","10.8.0.6","1398","31088",""
"537","1563559101.545232","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"538","1563559101.588540","137.50.19.137","10.8.0.6","1398","31088",""
"539","1563559101.588781","137.50.19.137","10.8.0.6","1398","31088",""
"540","1563559101.588797","10.8.0.6","137.50.19.137","52","65535","0.000016000"
"541","1563559101.588873","137.50.19.137","10.8.0.6","1398","31088",""
"542","1563559101.588935","137.50.19.137","10.8.0.6","1398","31088",""
"543","1563559101.588944","10.8.0.6","137.50.19.137","52","65535","0.000009000"
"544","1563559101.589002","137.50.19.137","10.8.0.6","1398","31088",""
"545","1563559101.595394","137.50.19.137","10.8.0.6","1398","31088",""
"546","1563559101.595419","10.8.0.6","137.50.19.137","52","65535","0.000025000"
"547","1563559101.626574","137.50.19.137","10.8.0.6","1398","31088",""
"548","1563559101.626723","137.50.19.137","10.8.0.6","1398","31088",""
"549","1563559101.626745","10.8.0.6","137.50.19.137","52","65535","0.000022000"
"550","1563559101.626830","137.50.19.137","10.8.0.6","1398","31088",""
"551","1563559101.626909","137.50.19.137","10.8.0.6","1398","31088",""
"552","1563559101.626920","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"553","1563559101.627197","137.50.19.137","10.8.0.6","1398","31088",""
"554","1563559101.645490","137.50.19.137","10.8.0.6","1398","31088",""
"555","1563559101.645519","10.8.0.6","137.50.19.137","52","65535","0.000029000"
"556","1563559101.678802","137.50.19.137","10.8.0.6","1398","31088",""
"557","1563559101.678976","137.50.19.137","10.8.0.6","1398","31088",""
"558","1563559101.679002","10.8.0.6","137.50.19.137","52","65535","0.000026000"
"559","1563559101.679099","137.50.19.137","10.8.0.6","1398","31088",""
"560","1563559101.679187","137.50.19.137","10.8.0.6","1398","31088",""
"561","1563559101.679200","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"562","1563559101.679281","137.50.19.137","10.8.0.6","1398","31088",""
"563","1563559101.679364","137.50.19.137","10.8.0.6","1398","31088",""
"564","1563559101.679375","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"565","1563559101.716909","137.50.19.137","10.8.0.6","1398","31088",""
"566","1563559101.717059","137.50.19.137","10.8.0.6","1398","31088",""
"567","1563559101.717081","10.8.0.6","137.50.19.137","52","65535","0.000022000"
"568","1563559101.717168","137.50.19.137","10.8.0.6","1398","31088",""
"569","1563559101.717250","137.50.19.137","10.8.0.6","1398","31088",""
"570","1563559101.717264","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"571","1563559101.717398","137.50.19.137","10.8.0.6","1398","31088",""
"572","1563559101.718071","137.50.19.137","10.8.0.6","1398","31088",""
"573","1563559101.718095","10.8.0.6","137.50.19.137","52","65535","0.000024000"
"574","1563559101.725682","137.50.19.137","10.8.0.6","1398","31088",""
"575","1563559101.735576","137.50.19.137","10.8.0.6","1398","31088",""
"576","1563559101.735609","10.8.0.6","137.50.19.137","52","65535","0.000033000"
"577","1563559101.768369","137.50.19.137","10.8.0.6","1398","31088",""
"578","1563559101.768561","137.50.19.137","10.8.0.6","1398","31088",""
"579","1563559101.768609","10.8.0.6","137.50.19.137","52","65535","0.000048000"
"580","1563559101.768702","137.50.19.137","10.8.0.6","1398","31088",""
"581","1563559101.768769","137.50.19.137","10.8.0.6","1398","31088",""
"582","1563559101.768778","10.8.0.6","137.50.19.137","52","65535","0.000009000"
"583","1563559101.768838","137.50.19.137","10.8.0.6","1398","31088",""
"584","1563559101.786620","137.50.19.137","10.8.0.6","1398","31088",""
"585","1563559101.786645","10.8.0.6","137.50.19.137","52","65535","0.000025000"
"586","1563559101.806887","137.50.19.137","10.8.0.6","1398","31088",""
"587","1563559101.807135","137.50.19.137","10.8.0.6","1398","31088",""
"588","1563559101.807157","10.8.0.6","137.50.19.137","52","65535","0.000022000"
"589","1563559101.807255","137.50.19.137","10.8.0.6","1398","31088",""
"590","1563559101.807546","137.50.19.137","10.8.0.6","1398","31088",""
"591","1563559101.807561","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"592","1563559101.807635","137.50.19.137","10.8.0.6","1398","31088",""
"593","1563559101.807703","137.50.19.137","10.8.0.6","1398","31088",""
"594","1563559101.807713","10.8.0.6","137.50.19.137","52","65535","0.000010000"
"595","1563559101.807779","137.50.19.137","10.8.0.6","1398","31088",""
"596","1563559101.807846","137.50.19.137","10.8.0.6","1398","31088",""
"597","1563559101.807856","10.8.0.6","137.50.19.137","52","65535","0.000010000"
"598","1563559101.815431","137.50.19.137","10.8.0.6","1398","31088",""
"599","1563559101.845937","137.50.19.137","10.8.0.6","1398","31088",""
"600","1563559101.845971","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"601","1563559101.846129","137.50.19.137","10.8.0.6","1398","31088",""
"602","1563559101.846230","137.50.19.137","10.8.0.6","1398","31088",""
"603","1563559101.846244","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"604","1563559102.166428","137.50.19.137","10.8.0.6","1398","31088",""
"605","1563559102.175442","137.50.19.137","10.8.0.6","1398","31088",""
"606","1563559102.175471","10.8.0.6","137.50.19.137","52","65535","0.000029000"
"607","1563559102.217666","137.50.19.137","10.8.0.6","1398","31088",""
"608","1563559102.218446","137.50.19.137","10.8.0.6","1398","31088",""
"609","1563559102.218468","10.8.0.6","137.50.19.137","52","65535","0.000022000"
"610","1563559102.256446","137.50.19.137","10.8.0.6","1398","31088",""
"611","1563559102.256497","137.50.19.137","10.8.0.6","1398","31088",""
"612","1563559102.256505","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"613","1563559102.256528","137.50.19.137","10.8.0.6","1398","31088",""
"614","1563559102.265336","137.50.19.137","10.8.0.6","1398","31088",""
"615","1563559102.265368","10.8.0.6","137.50.19.137","52","65535","0.000032000"
"616","1563559102.307691","137.50.19.137","10.8.0.6","1398","31088",""
"617","1563559102.307843","137.50.19.137","10.8.0.6","1398","31088",""
"618","1563559102.307858","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"619","1563559102.307921","137.50.19.137","10.8.0.6","1398","31088",""
"620","1563559102.307970","137.50.19.137","10.8.0.6","1398","31088",""
"621","1563559102.307976","10.8.0.6","137.50.19.137","52","65535","0.000006000"
"622","1563559102.308022","137.50.19.137","10.8.0.6","1398","31088",""
"623","1563559102.308069","137.50.19.137","10.8.0.6","1398","31088",""
"624","1563559102.308076","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"625","1563559102.315295","137.50.19.137","10.8.0.6","1398","31088",""
"626","1563559102.346685","137.50.19.137","10.8.0.6","1398","31088",""
"627","1563559102.346713","10.8.0.6","137.50.19.137","52","65535","0.000028000"
"628","1563559102.346851","137.50.19.137","10.8.0.6","1398","31088",""
"629","1563559102.346936","137.50.19.137","10.8.0.6","1398","31088",""
"630","1563559102.346948","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"631","1563559102.347020","137.50.19.137","10.8.0.6","1398","31088",""
"632","1563559102.347091","137.50.19.137","10.8.0.6","1398","31088",""
"633","1563559102.347101","10.8.0.6","137.50.19.137","52","65535","0.000010000"
"634","1563559102.347172","137.50.19.137","10.8.0.6","1398","31088",""
"635","1563559102.365587","137.50.19.137","10.8.0.6","1398","31088",""
"636","1563559102.365616","10.8.0.6","137.50.19.137","52","65535","0.000029000"
"637","1563559102.398309","137.50.19.137","10.8.0.6","1398","31088",""
"638","1563559102.398508","137.50.19.137","10.8.0.6","1398","31088",""
"639","1563559102.398533","10.8.0.6","137.50.19.137","52","65535","0.000025000"
"640","1563559102.398637","137.50.19.137","10.8.0.6","1398","31088",""
"641","1563559102.398725","137.50.19.137","10.8.0.6","1398","31088",""
"642","1563559102.398737","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"643","1563559102.398820","137.50.19.137","10.8.0.6","1398","31088",""
"644","1563559102.399137","137.50.19.137","10.8.0.6","1398","31088",""
"645","1563559102.399153","10.8.0.6","137.50.19.137","52","65535","0.000016000"
"646","1563559102.399238","137.50.19.137","10.8.0.6","1398","31088",""
"647","1563559102.404918","137.50.19.137","10.8.0.6","1398","31088",""
"648","1563559102.404923","10.8.0.6","137.50.19.137","52","65535","0.000005000"
"649","1563559102.436459","137.50.19.137","10.8.0.6","1398","31088",""
"650","1563559102.436606","137.50.19.137","10.8.0.6","1398","31088",""
"651","1563559102.436616","10.8.0.6","137.50.19.137","52","65535","0.000010000"
"652","1563559102.436653","137.50.19.137","10.8.0.6","1398","31088",""
"653","1563559102.436682","137.50.19.137","10.8.0.6","1398","31088",""
"654","1563559102.436686","10.8.0.6","137.50.19.137","52","65535","0.000004000"
"655","1563559102.436712","137.50.19.137","10.8.0.6","1398","31088",""
"656","1563559102.445303","137.50.19.137","10.8.0.6","1398","31088",""
"657","1563559102.445316","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"658","1563559102.488962","137.50.19.137","10.8.0.6","1398","31088",""
"659","1563559102.489124","137.50.19.137","10.8.0.6","1398","31088",""
"660","1563559102.489145","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"661","1563559102.489234","137.50.19.137","10.8.0.6","1398","31088",""
"662","1563559102.489320","137.50.19.137","10.8.0.6","1398","31088",""
"663","1563559102.489331","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"664","1563559102.489963","137.50.19.137","10.8.0.6","1398","31088",""
"665","1563559102.490134","137.50.19.137","10.8.0.6","1398","31088",""
"666","1563559102.490148","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"667","1563559102.490227","137.50.19.137","10.8.0.6","1398","31088",""
"668","1563559102.495317","137.50.19.137","10.8.0.6","1398","31088",""
"669","1563559102.495345","10.8.0.6","137.50.19.137","52","65535","0.000028000"
"670","1563559102.526458","137.50.19.137","10.8.0.6","1398","31088",""
"671","1563559102.526589","137.50.19.137","10.8.0.6","1398","31088",""
"672","1563559102.526609","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"673","1563559102.526686","137.50.19.137","10.8.0.6","1398","31088",""
"674","1563559102.535122","137.50.19.137","10.8.0.6","1398","31088",""
"675","1563559102.535142","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"676","1563559102.847405","137.50.19.137","10.8.0.6","1398","31088",""
"677","1563559102.847584","137.50.19.137","10.8.0.6","1398","31088",""
"678","1563559102.847610","10.8.0.6","137.50.19.137","52","65535","0.000026000"
"679","1563559102.886485","137.50.19.137","10.8.0.6","1398","31088",""
"680","1563559102.895582","137.50.19.137","10.8.0.6","1398","31088",""
"681","1563559102.895617","10.8.0.6","137.50.19.137","52","65535","0.000035000"
"682","1563559102.937729","137.50.19.137","10.8.0.6","1398","31088",""
"683","1563559102.937789","137.50.19.137","10.8.0.6","1398","31088",""
"684","1563559102.937797","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"685","1563559102.937827","137.50.19.137","10.8.0.6","1398","31088",""
"686","1563559102.945328","137.50.19.137","10.8.0.6","1398","31088",""
"687","1563559102.945370","10.8.0.6","137.50.19.137","52","65535","0.000042000"
"688","1563559102.976193","137.50.19.137","10.8.0.6","1398","31088",""
"689","1563559102.976337","137.50.19.137","10.8.0.6","1398","31088",""
"690","1563559102.976352","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"691","1563559102.976408","137.50.19.137","10.8.0.6","1398","31088",""
"692","1563559102.976466","137.50.19.137","10.8.0.6","1398","31088",""
"693","1563559102.976473","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"694","1563559102.976518","137.50.19.137","10.8.0.6","1398","31088",""
"695","1563559103.015496","137.50.19.137","10.8.0.6","1398","31088",""
"696","1563559103.015529","10.8.0.6","137.50.19.137","52","65535","0.000033000"
"697","1563559103.028672","137.50.19.137","10.8.0.6","1398","31088",""
"698","1563559103.028867","137.50.19.137","10.8.0.6","1398","31088",""
"699","1563559103.028892","10.8.0.6","137.50.19.137","52","65535","0.000025000"
"700","1563559103.029235","137.50.19.137","10.8.0.6","1398","31088",""
"701","1563559103.029326","137.50.19.137","10.8.0.6","1398","31088",""
"702","1563559103.029408","10.8.0.6","137.50.19.137","52","65535","0.000082000"
"703","1563559103.029504","137.50.19.137","10.8.0.6","1398","31088",""
"704","1563559103.055573","137.50.19.137","10.8.0.6","1398","31088",""
"705","1563559103.055607","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"706","1563559103.066749","137.50.19.137","10.8.0.6","1398","31088",""
"707","1563559103.066922","137.50.19.137","10.8.0.6","1398","31088",""
"708","1563559103.066947","10.8.0.6","137.50.19.137","52","65535","0.000025000"
"709","1563559103.067046","137.50.19.137","10.8.0.6","1398","31088",""
"710","1563559103.076001","137.50.19.137","10.8.0.6","1398","31088",""
"711","1563559103.076033","10.8.0.6","137.50.19.137","52","65535","0.000032000"
"712","1563559103.076196","137.50.19.137","10.8.0.6","1398","31088",""
"713","1563559103.076301","137.50.19.137","10.8.0.6","1398","31088",""
"714","1563559103.076314","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"715","1563559103.076402","137.50.19.137","10.8.0.6","1398","31088",""
"716","1563559103.076489","137.50.19.137","10.8.0.6","1398","31088",""
"717","1563559103.076501","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"718","1563559103.076908","137.50.19.137","10.8.0.6","1398","31088",""
"719","1563559103.120915","10.8.0.6","137.50.19.137","52","65535","0.044007000"
"720","1563559103.126617","137.50.19.137","10.8.0.6","1398","31088",""
"721","1563559103.137101","137.50.19.137","10.8.0.6","1398","31088",""
"722","1563559103.137215","10.8.0.6","137.50.19.137","52","65535","0.000114000"
"723","1563559103.137328","137.50.19.137","10.8.0.6","1398","31088",""
"724","1563559103.137542","137.50.19.137","10.8.0.6","1398","31088",""
"725","1563559103.137593","10.8.0.6","137.50.19.137","52","65535","0.000051000"
"726","1563559103.137661","137.50.19.137","10.8.0.6","1398","31088",""
"727","1563559103.137757","137.50.19.137","10.8.0.6","1398","31088",""
"728","1563559103.137801","10.8.0.6","137.50.19.137","52","65535","0.000044000"
"729","1563559103.145635","137.50.19.137","10.8.0.6","1398","31088",""
"730","1563559103.176650","137.50.19.137","10.8.0.6","1398","31088",""
"731","1563559103.176684","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"732","1563559103.176842","137.50.19.137","10.8.0.6","1398","31088",""
"733","1563559103.176948","137.50.19.137","10.8.0.6","1398","31088",""
"734","1563559103.176962","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"735","1563559103.177055","137.50.19.137","10.8.0.6","1398","31088",""
"736","1563559103.177848","137.50.19.137","10.8.0.6","1398","31088",""
"737","1563559103.177871","10.8.0.6","137.50.19.137","52","65535","0.000023000"
"738","1563559103.185728","137.50.19.137","10.8.0.6","1398","31088",""
"739","1563559103.185892","137.50.19.137","10.8.0.6","1398","31088",""
"740","1563559103.185917","10.8.0.6","137.50.19.137","52","65535","0.000025000"
"741","1563559103.195325","137.50.19.137","10.8.0.6","1398","31088",""
"742","1563559103.208464","137.50.19.137","10.8.0.6","1398","31088",""
"743","1563559103.208493","10.8.0.6","137.50.19.137","52","65535","0.000029000"
"744","1563559103.208696","137.50.19.137","10.8.0.6","1398","31088",""
"745","1563559103.208787","137.50.19.137","10.8.0.6","1398","31088",""
"746","1563559103.208800","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"747","1563559103.215047","137.50.19.137","10.8.0.6","1398","31088",""
"748","1563559103.256908","10.8.0.6","137.50.19.137","52","65535","0.041861000"
"749","1563559103.516352","137.50.19.137","10.8.0.6","1398","31088",""
"750","1563559103.525426","137.50.19.137","10.8.0.6","1398","31088",""
"751","1563559103.525538","10.8.0.6","137.50.19.137","52","65535","0.000112000"
"752","1563559103.567836","137.50.19.137","10.8.0.6","1398","31088",""
"753","1563559103.568012","137.50.19.137","10.8.0.6","1398","31088",""
"754","1563559103.568076","10.8.0.6","137.50.19.137","52","65535","0.000064000"
"755","1563559103.606321","137.50.19.137","10.8.0.6","1398","31088",""
"756","1563559103.606453","137.50.19.137","10.8.0.6","1398","31088",""
"757","1563559103.606472","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"758","1563559103.606548","137.50.19.137","10.8.0.6","1398","31088",""
"759","1563559103.615043","137.50.19.137","10.8.0.6","1398","31088",""
"760","1563559103.615062","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"761","1563559103.658003","137.50.19.137","10.8.0.6","1398","31088",""
"762","1563559103.658148","137.50.19.137","10.8.0.6","1398","31088",""
"763","1563559103.658167","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"764","1563559103.658249","137.50.19.137","10.8.0.6","1398","31088",""
"765","1563559103.658322","137.50.19.137","10.8.0.6","1398","31088",""
