"No.","Time","Source","Destination","Length","wsize","ack_rtt"
"352","1563306257.229351","137.50.19.137","10.8.0.6","1398","243",""
"353","1563306257.229358","137.50.19.137","10.8.0.6","1398","243",""
"354","1563306257.229361","137.50.19.137","10.8.0.6","1398","243",""
"355","1563306257.229363","137.50.19.137","10.8.0.6","1398","243",""
"356","1563306257.229412","137.50.19.137","10.8.0.6","1398","243",""
"357","1563306257.229414","137.50.19.137","10.8.0.6","1398","243",""
"358","1563306257.270052","10.8.0.6","137.50.19.137","52","2250","1.168401000"
"359","1563306257.270127","10.8.0.6","137.50.19.137","52","2232","1.125409000"
"360","1563306257.270624","137.50.19.137","10.8.0.6","1398","243",""
"361","1563306257.270631","137.50.19.137","10.8.0.6","1398","243",""
"362","1563306257.270633","137.50.19.137","10.8.0.6","1398","243",""
"363","1563306257.270635","137.50.19.137","10.8.0.6","1398","243",""
"364","1563306257.270649","137.50.19.137","10.8.0.6","1398","243",""
"365","1563306257.270651","137.50.19.137","10.8.0.6","1398","243",""
"366","1563306257.270653","137.50.19.137","10.8.0.6","1398","243",""
"367","1563306257.270656","137.50.19.137","10.8.0.6","1398","243",""
"368","1563306257.270696","137.50.19.137","10.8.0.6","1398","243",""
"369","1563306257.270699","137.50.19.137","10.8.0.6","1398","243",""
"370","1563306257.270701","137.50.19.137","10.8.0.6","1398","243",""
"371","1563306257.270703","137.50.19.137","10.8.0.6","1398","243",""
"372","1563306257.270749","137.50.19.137","10.8.0.6","1398","243",""
"373","1563306257.270751","137.50.19.137","10.8.0.6","1398","243",""
"374","1563306257.270753","137.50.19.137","10.8.0.6","1398","243",""
"375","1563306257.270755","137.50.19.137","10.8.0.6","1398","243",""
"376","1563306257.270838","137.50.19.137","10.8.0.6","1398","243",""
"377","1563306257.270840","137.50.19.137","10.8.0.6","1398","243",""
"378","1563306257.270884","10.8.0.6","137.50.19.137","52","2232","1.124542000"
"379","1563306257.270941","10.8.0.6","137.50.19.137","52","2250","1.124567000"
"380","1563306257.271327","137.50.19.137","10.8.0.6","1398","243",""
"381","1563306257.271331","137.50.19.137","10.8.0.6","1398","243",""
"382","1563306257.271333","137.50.19.137","10.8.0.6","1398","243",""
"383","1563306257.271334","137.50.19.137","10.8.0.6","1398","243",""
"384","1563306257.271355","137.50.19.137","10.8.0.6","1398","243",""
"385","1563306257.271357","137.50.19.137","10.8.0.6","1398","243",""
"386","1563306257.271358","137.50.19.137","10.8.0.6","1398","243",""
"387","1563306257.271360","137.50.19.137","10.8.0.6","1398","243",""
"388","1563306257.271425","137.50.19.137","10.8.0.6","1398","243",""
"389","1563306257.271432","137.50.19.137","10.8.0.6","1398","243",""
"390","1563306257.271433","137.50.19.137","10.8.0.6","1398","243",""
"391","1563306257.271434","137.50.19.137","10.8.0.6","1398","243",""
"392","1563306257.322963","10.8.0.6","137.50.19.137","52","2250","1.176586000"
"393","1563306257.323000","10.8.0.6","137.50.19.137","52","2250","1.176568000"
"394","1563306257.323575","137.50.19.137","10.8.0.6","1398","243",""
"395","1563306257.323582","137.50.19.137","10.8.0.6","1398","243",""
